fecha_local,fecha_utc,latitud,longitud,profundidad,magnitud,region,maps_link,rango_profundidad,categoria
2025-08-29 00:58:4246 km al SO de Mina Collahuasi,2025-08-29 04:58:42,-21.087,-68.998,112.0,2.6,Tarapacá,"https://www.google.com/maps?q=-21.087,-68.998",100–200 km,Leve
2025-08-29 00:47:2569 km al NE de San Pedro de Atacama,2025-08-29 04:47:25,-22.438,-67.778,202.0,3.4,Antofagasta,"https://www.google.com/maps?q=-22.438,-67.778",200–500 km,Leve
2025-08-28 23:49:4776 km al SE de Socaire,2025-08-29 03:49:47,-24.02,-67.306,233.0,3.5,Antofagasta,"https://www.google.com/maps?q=-24.02,-67.306",200–500 km,Leve
2025-08-28 22:12:5223 km al O de San Pedro de Atacama,2025-08-29 02:12:52,-22.876,-68.416,109.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.876,-68.416",100–200 km,Leve
2025-08-28 22:00:0436 km al O de Mina Collahuasi,2025-08-29 02:00:04,-20.908,-68.992,106.0,3.2,Tarapacá,"https://www.google.com/maps?q=-20.908,-68.992",100–200 km,Leve
2025-08-28 21:38:1447 km al SE de Calama,2025-08-29 01:38:14,-22.855,-68.742,98.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.855,-68.742",60–100 km,Leve
2025-08-28 21:18:1775 km al E de Linares,2025-08-29 01:18:17,-35.963,-70.776,160.0,3.1,Maule,"https://www.google.com/maps?q=-35.963,-70.776",100–200 km,Leve
2025-08-28 21:01:4262 km al S de OllagÃ¼e,2025-08-29 01:01:42,-21.754,-68.452,125.0,2.5,Antofagasta,"https://www.google.com/maps?q=-21.754,-68.452",100–200 km,Leve
2025-08-28 16:37:1339 km al NE de El Salvador,2025-08-28 20:37:13,-25.914,-69.487,140.0,3.4,Atacama,"https://www.google.com/maps?q=-25.914,-69.487",100–200 km,Leve
2025-08-28 13:17:1752 km al S de CamiÃ±a,2025-08-28 17:17:17,-19.765,-69.302,96.0,3.3,Tarapacá,"https://www.google.com/maps?q=-19.765,-69.302",60–100 km,Leve
2025-08-28 08:21:1241 km al S de Mina Collahuasi,2025-08-28 12:21:12,-21.188,-68.754,117.0,2.7,Tarapacá,"https://www.google.com/maps?q=-21.188,-68.754",100–200 km,Leve
2025-08-28 06:54:1234 km al SE de Pica,2025-08-28 10:54:12,-20.691,-69.088,100.0,3.4,Tarapacá,"https://www.google.com/maps?q=-20.691,-69.088",60–100 km,Leve
2025-08-28 06:29:249 km al SE de Alto del Carmen,2025-08-28 10:29:24,-28.806,-70.412,102.0,3.9,Atacama,"https://www.google.com/maps?q=-28.806,-70.412",100–200 km,Moderado
2025-08-28 02:18:0343 km al SO de OllagÃ¼e,2025-08-28 06:18:03,-21.385,-68.626,123.0,2.7,Antofagasta,"https://www.google.com/maps?q=-21.385,-68.626",100–200 km,Leve
2025-08-28 02:13:2753 km al SO de Mina Collahuasi,2025-08-28 06:13:27,-21.263,-68.872,114.0,3.0,Tarapacá,"https://www.google.com/maps?q=-21.263,-68.872",100–200 km,Leve
2025-08-28 02:03:1920 km al O de Quintero,2025-08-28 06:03:19,-32.73,-71.73,44.0,2.5,Valparaíso,"https://www.google.com/maps?q=-32.73,-71.73",30–60 km,Leve
2025-08-28 01:08:0750 km al SO de Mina Collahuasi,2025-08-28 05:08:07,-21.195,-68.934,108.0,3.3,Tarapacá,"https://www.google.com/maps?q=-21.195,-68.934",100–200 km,Leve
2025-08-27 23:01:3642 km al E de Talca,2025-08-28 03:01:36,-35.545,-71.23,97.0,2.6,Maule,"https://www.google.com/maps?q=-35.545,-71.23",60–100 km,Leve
2025-08-27 21:31:0942 km al NO de San Pedro de Atacama,2025-08-28 01:31:09,-22.737,-68.561,95.0,3.0,Antofagasta,"https://www.google.com/maps?q=-22.737,-68.561",60–100 km,Leve
2025-08-27 18:37:517 km al O de CamiÃ±a,2025-08-27 22:37:51,-19.321,-69.494,112.0,3.6,Tarapacá,"https://www.google.com/maps?q=-19.321,-69.494",100–200 km,Moderado
2025-08-27 18:11:0739 km al O de CamiÃ±a,2025-08-27 22:11:07,-19.328,-69.798,49.0,3.2,Tarapacá,"https://www.google.com/maps?q=-19.328,-69.798",30–60 km,Leve
2025-08-27 16:07:3945 km al NE de Calama,2025-08-27 20:07:39,-22.108,-68.735,94.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.108,-68.735",60–100 km,Leve
2025-08-27 14:57:3815 km al SO de Punitaqui,2025-08-27 18:57:38,-30.939,-71.345,62.0,3.0,Coquimbo,"https://www.google.com/maps?q=-30.939,-71.345",60–100 km,Leve
2025-08-27 14:53:5039 km al S de Mina Collahuasi,2025-08-27 18:53:50,-21.168,-68.743,119.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.168,-68.743",100–200 km,Leve
2025-08-27 14:37:2485 km al O de San Antonio de los Cobres,2025-08-27 18:37:24,-24.068,-67.139,228.0,3.7,Antofagasta,"https://www.google.com/maps?q=-24.068,-67.139",200–500 km,Moderado
2025-08-27 12:40:1151 km al SO de Mina Collahuasi,2025-08-27 16:40:11,-21.221,-68.912,108.0,2.5,Tarapacá,"https://www.google.com/maps?q=-21.221,-68.912",100–200 km,Leve
2025-08-27 12:03:0725 km al N de San Fernando,2025-08-27 16:03:07,-34.362,-71.018,78.0,2.9,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.362,-71.018",60–100 km,Leve
2025-08-27 08:18:3617 km al O de Mina Los Pelambres,2025-08-27 12:18:36,-31.885,-70.748,93.0,3.2,Coquimbo,"https://www.google.com/maps?q=-31.885,-70.748",60–100 km,Leve
2025-08-27 07:41:3824 km al NO de Navidad,2025-08-27 11:41:38,-33.857,-72.06,36.0,3.9,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.857,-72.06",30–60 km,Moderado
2025-08-27 04:29:4129 km al S de Mina Collahuasi,2025-08-27 08:29:41,-21.084,-68.682,111.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.084,-68.682",100–200 km,Leve
2025-08-27 03:30:4322 km al NO de Parque Fray Jorge,2025-08-27 07:30:43,-30.483,-71.78,34.0,3.3,Coquimbo,"https://www.google.com/maps?q=-30.483,-71.78",30–60 km,Leve
2025-08-27 02:37:2786 km al SE de Socaire,2025-08-27 06:37:27,-24.263,-67.464,209.0,3.4,Antofagasta,"https://www.google.com/maps?q=-24.263,-67.464",200–500 km,Leve
2025-08-27 01:40:0050 km al NE de Calama,2025-08-27 05:40:00,-22.077,-68.686,125.0,3.0,Antofagasta,"https://www.google.com/maps?q=-22.077,-68.686",100–200 km,Leve
2025-08-27 01:32:1163 km al NE de San Pedro de Atacama,2025-08-27 05:32:11,-22.48,-67.816,182.0,3.6,Antofagasta,"https://www.google.com/maps?q=-22.48,-67.816",100–200 km,Moderado
2025-08-27 01:03:4839 km al SO de Mina Collahuasi,2025-08-27 05:03:48,-21.082,-68.921,113.0,3.3,Tarapacá,"https://www.google.com/maps?q=-21.082,-68.921",100–200 km,Leve
2025-08-26 22:33:2416 km al S de Carrizal Bajo,2025-08-27 02:33:24,-28.225,-71.18,55.0,3.8,Atacama,"https://www.google.com/maps?q=-28.225,-71.18",30–60 km,Moderado
2025-08-26 21:52:5160 km al NE de Calama,2025-08-27 01:52:51,-22.03,-68.601,114.0,3.4,Antofagasta,"https://www.google.com/maps?q=-22.03,-68.601",100–200 km,Leve
2025-08-26 20:30:4483 km al E de Socaire,2025-08-27 00:30:44,-23.294,-67.148,268.0,3.2,Antofagasta,"https://www.google.com/maps?q=-23.294,-67.148",200–500 km,Leve
2025-08-26 20:25:5125 km al N de Arica,2025-08-27 00:25:51,-18.252,-70.347,55.0,2.7,Arica y Parinacota,"https://www.google.com/maps?q=-18.252,-70.347",30–60 km,Leve
2025-08-26 18:22:5366 km al SO de OllagÃ¼e,2025-08-26 22:22:53,-21.736,-68.578,110.0,2.9,Antofagasta,"https://www.google.com/maps?q=-21.736,-68.578",100–200 km,Leve
2025-08-26 16:40:4144 km al SE de Pica,2025-08-26 20:40:41,-20.856,-69.168,107.0,2.8,Tarapacá,"https://www.google.com/maps?q=-20.856,-69.168",100–200 km,Leve
2025-08-26 15:49:4567 km al S de OllagÃ¼e,2025-08-26 19:49:45,-21.819,-68.367,124.0,2.8,Antofagasta,"https://www.google.com/maps?q=-21.819,-68.367",100–200 km,Leve
2025-08-26 12:35:5130 km al SO de Putre,2025-08-26 16:35:51,-18.35,-69.789,110.0,3.6,Arica y Parinacota,"https://www.google.com/maps?q=-18.35,-69.789",100–200 km,Moderado
2025-08-26 12:28:0244 km al E de Los Andes,2025-08-26 16:28:02,-32.827,-70.128,125.0,3.6,Valparaíso,"https://www.google.com/maps?q=-32.827,-70.128",100–200 km,Moderado
2025-08-26 10:26:2986 km al O de San Antonio de los Cobres,2025-08-26 14:26:29,-24.098,-67.153,196.0,4.5,Antofagasta,"https://www.google.com/maps?q=-24.098,-67.153",100–200 km,Moderado
2025-08-26 08:42:4517 km al O de Pichidangui,2025-08-26 12:42:45,-32.126,-71.709,30.0,2.7,Valparaíso,"https://www.google.com/maps?q=-32.126,-71.709",10–30 km,Leve
2025-08-26 08:27:0448 km al SO de Mina Collahuasi,2025-08-26 12:27:04,-21.111,-69.006,111.0,2.6,Tarapacá,"https://www.google.com/maps?q=-21.111,-69.006",100–200 km,Leve
2025-08-26 08:00:4482 km al E de CopiapÃ³,2025-08-26 12:00:44,-27.636,-69.556,102.0,2.7,Atacama,"https://www.google.com/maps?q=-27.636,-69.556",100–200 km,Leve
2025-08-26 06:45:2847 km al NE de MarÃ­a Elena,2025-08-26 10:45:28,-22.14,-69.266,80.0,3.3,Antofagasta,"https://www.google.com/maps?q=-22.14,-69.266",60–100 km,Leve
2025-08-26 06:37:3022 km al SE de Tocopilla,2025-08-26 10:37:30,-22.275,-70.126,65.0,2.9,Antofagasta,"https://www.google.com/maps?q=-22.275,-70.126",60–100 km,Leve
2025-08-26 02:06:3018 km al NE de Patache,2025-08-26 06:06:30,-20.73,-70.055,42.0,3.2,Tarapacá,"https://www.google.com/maps?q=-20.73,-70.055",30–60 km,Leve
2025-08-26 00:16:51126 km al NE de Socaire,2025-08-26 04:16:51,-22.851,-66.96,301.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.851,-66.96",200–500 km,Leve
2025-08-25 21:24:5943 km al NO de Lebu,2025-08-26 01:24:59,-37.251,-73.827,12.0,2.8,Biobío,"https://www.google.com/maps?q=-37.251,-73.827",10–30 km,Leve
2025-08-25 21:12:2921 km al NO de Pichidangui,2025-08-26 01:12:29,-32.013,-71.703,22.0,2.7,Valparaíso,"https://www.google.com/maps?q=-32.013,-71.703",10–30 km,Leve
2025-08-25 20:45:0877 km al SE de Sierra Gorda,2025-08-26 00:45:08,-23.419,-68.833,113.0,2.7,Antofagasta,"https://www.google.com/maps?q=-23.419,-68.833",100–200 km,Leve
2025-08-25 20:01:3633 km al NE de Pica,2025-08-26 00:01:36,-20.228,-69.182,92.0,2.8,Tarapacá,"https://www.google.com/maps?q=-20.228,-69.182",60–100 km,Leve
2025-08-25 20:00:1114 km al O de CamiÃ±a,2025-08-26 00:00:11,-19.261,-69.553,98.0,2.6,Tarapacá,"https://www.google.com/maps?q=-19.261,-69.553",60–100 km,Leve
2025-08-25 19:19:0546 km al NE de Pica,2025-08-25 23:19:05,-20.143,-69.098,92.0,2.9,Tarapacá,"https://www.google.com/maps?q=-20.143,-69.098",60–100 km,Leve
2025-08-25 19:00:0318 km al NO de Calama,2025-08-25 23:00:03,-22.39,-69.081,86.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.39,-69.081",60–100 km,Leve
2025-08-25 17:29:3785 km al E de Socaire,2025-08-25 21:29:37,-23.792,-67.084,202.0,3.1,Antofagasta,"https://www.google.com/maps?q=-23.792,-67.084",200–500 km,Leve
2025-08-25 14:01:0472 km al SO de OllagÃ¼e,2025-08-25 18:01:04,-21.75,-68.654,116.0,4.7,Antofagasta,"https://www.google.com/maps?q=-21.75,-68.654",100–200 km,Moderado
2025-08-25 13:13:5737 km al S de Calama,2025-08-25 17:13:57,-22.797,-68.894,88.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.797,-68.894",60–100 km,Leve
2025-08-25 11:38:4538 km al O de Mejillones,2025-08-25 15:38:45,-23.143,-70.815,32.0,3.4,Antofagasta,"https://www.google.com/maps?q=-23.143,-70.815",30–60 km,Leve
2025-08-25 11:37:2460 km al SE de Sierra Gorda,2025-08-25 15:37:24,-23.271,-68.9,115.0,3.5,Antofagasta,"https://www.google.com/maps?q=-23.271,-68.9",100–200 km,Leve
2025-08-25 11:16:1244 km al SO de Mina Collahuasi,2025-08-25 15:16:12,-21.157,-68.894,114.0,3.2,Tarapacá,"https://www.google.com/maps?q=-21.157,-68.894",100–200 km,Leve
2025-08-25 10:57:0628 km al N de Calama,2025-08-25 14:57:06,-22.22,-68.873,122.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.22,-68.873",100–200 km,Leve
2025-08-25 09:55:5930 km al SE de Pica,2025-08-25 13:55:59,-20.627,-69.078,96.0,3.4,Tarapacá,"https://www.google.com/maps?q=-20.627,-69.078",60–100 km,Leve
2025-08-25 09:43:5529 km al O de OllagÃ¼e,2025-08-25 13:43:55,-21.288,-68.524,125.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.288,-68.524",100–200 km,Leve
2025-08-25 09:15:1716 km al E de La Ligua,2025-08-25 13:15:17,-32.459,-71.058,59.0,3.1,Valparaíso,"https://www.google.com/maps?q=-32.459,-71.058",30–60 km,Leve
2025-08-25 09:04:1743 km al SE de Pica,2025-08-25 13:04:17,-20.832,-69.129,106.0,3.2,Tarapacá,"https://www.google.com/maps?q=-20.832,-69.129",100–200 km,Leve
2025-08-25 06:51:3362 km al NO de Parque Fray Jorge,2025-08-25 10:51:33,-30.318,-72.197,34.0,3.5,Coquimbo,"https://www.google.com/maps?q=-30.318,-72.197",30–60 km,Leve
2025-08-25 06:01:2166 km al NO de Tongoy,2025-08-25 10:01:21,-29.897,-72.047,38.0,2.5,Coquimbo,"https://www.google.com/maps?q=-29.897,-72.047",30–60 km,Leve
2025-08-25 04:06:2515 km al O de Rancagua,2025-08-25 08:06:25,-34.165,-70.9,88.0,2.8,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.165,-70.9",60–100 km,Leve
2025-08-25 04:05:3241 km al O de OllagÃ¼e,2025-08-25 08:05:32,-21.235,-68.652,123.0,3.4,Tarapacá,"https://www.google.com/maps?q=-21.235,-68.652",100–200 km,Leve
2025-08-25 03:57:4387 km al SE de Socaire,2025-08-25 07:57:43,-24.208,-67.362,214.0,3.5,Antofagasta,"https://www.google.com/maps?q=-24.208,-67.362",200–500 km,Leve
2025-08-25 02:38:18101 km al NE de Paihuano,2025-08-25 06:38:18,-29.632,-69.58,128.0,3.0,Coquimbo,"https://www.google.com/maps?q=-29.632,-69.58",100–200 km,Leve
2025-08-25 01:50:5253 km al O de Tongoy,2025-08-25 05:50:52,-30.212,-72.046,33.0,3.7,Coquimbo,"https://www.google.com/maps?q=-30.212,-72.046",30–60 km,Moderado
2025-08-25 00:57:545 km al NE de Parque Fray Jorge,2025-08-25 04:57:54,-30.621,-71.665,34.0,3.1,Coquimbo,"https://www.google.com/maps?q=-30.621,-71.665",30–60 km,Leve
2025-08-25 00:36:3747 km al NO de Canela Baja,2025-08-25 04:36:37,-31.099,-71.801,16.0,3.0,Coquimbo,"https://www.google.com/maps?q=-31.099,-71.801",10–30 km,Leve
2025-08-24 23:51:49132 km al E de CopiapÃ³,2025-08-25 03:51:49,-27.641,-69.032,108.0,2.7,Atacama,"https://www.google.com/maps?q=-27.641,-69.032",100–200 km,Leve
2025-08-24 22:47:1344 km al S de Parque Fray Jorge,2025-08-25 02:47:13,-31.059,-71.721,31.0,2.9,Coquimbo,"https://www.google.com/maps?q=-31.059,-71.721",30–60 km,Leve
2025-08-24 22:44:5785 km al NE de San Pedro de Atacama,2025-08-25 02:44:57,-22.287,-67.744,215.0,2.8,Antofagasta,"https://www.google.com/maps?q=-22.287,-67.744",200–500 km,Leve
2025-08-24 22:41:3848 km al NO de Canela Baja,2025-08-25 02:41:38,-31.087,-71.809,26.0,4.1,Coquimbo,"https://www.google.com/maps?q=-31.087,-71.809",10–30 km,Moderado
2025-08-24 22:32:4942 km al S de Parque Fray Jorge,2025-08-25 02:32:49,-31.043,-71.688,28.0,3.2,Coquimbo,"https://www.google.com/maps?q=-31.043,-71.688",10–30 km,Leve
2025-08-24 20:41:4248 km al NE de Mina Los Pelambres,2025-08-25 00:41:42,-31.436,-70.357,110.0,2.8,Coquimbo,"https://www.google.com/maps?q=-31.436,-70.357",100–200 km,Leve
2025-08-24 20:37:5333 km al O de Quintero,2025-08-25 00:37:53,-32.784,-71.876,26.0,2.9,Valparaíso,"https://www.google.com/maps?q=-32.784,-71.876",10–30 km,Leve
2025-08-24 20:20:2631 km al NO de Pisagua,2025-08-25 00:20:26,-19.385,-70.408,51.0,3.3,Tarapacá,"https://www.google.com/maps?q=-19.385,-70.408",30–60 km,Leve
2025-08-24 20:19:1734 km al SE de Rancagua,2025-08-25 00:19:17,-34.324,-70.422,121.0,3.1,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.324,-70.422",100–200 km,Leve
2025-08-24 18:21:5939 km al SO de Mina Collahuasi,2025-08-24 22:21:59,-21.112,-68.883,114.0,2.5,Tarapacá,"https://www.google.com/maps?q=-21.112,-68.883",100–200 km,Leve
2025-08-24 18:00:3634 km al O de Mina Collahuasi,2025-08-24 22:00:36,-20.839,-68.989,97.0,2.9,Tarapacá,"https://www.google.com/maps?q=-20.839,-68.989",60–100 km,Leve
2025-08-24 16:37:1839 km al N de BahÃ­a Mansa,2025-08-24 20:37:18,-40.234,-73.713,5.0,2.8,La Araucanía,"https://www.google.com/maps?q=-40.234,-73.713",<10 km,Leve
2025-08-24 15:58:2116 km al N de El Tabo,2025-08-24 19:58:21,-33.315,-71.643,28.0,3.4,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.315,-71.643",10–30 km,Leve
2025-08-24 15:16:2841 km al N de BahÃ­a Mansa,2025-08-24 19:16:28,-40.227,-73.855,8.0,3.2,La Araucanía,"https://www.google.com/maps?q=-40.227,-73.855",<10 km,Leve
2025-08-24 14:04:3139 km al E de Calama,2025-08-24 18:04:31,-22.386,-68.558,118.0,2.9,Antofagasta,"https://www.google.com/maps?q=-22.386,-68.558",100–200 km,Leve
2025-08-24 13:42:1720 km al O de La Ligua,2025-08-24 17:42:17,-32.512,-71.434,76.0,4.2,Valparaíso,"https://www.google.com/maps?q=-32.512,-71.434",60–100 km,Moderado
2025-08-24 12:53:4731 km al SE de Calama,2025-08-24 16:53:47,-22.731,-68.82,108.0,3.1,Antofagasta,"https://www.google.com/maps?q=-22.731,-68.82",100–200 km,Leve
2025-08-24 11:37:1119 km al E de Tongoy,2025-08-24 15:37:11,-30.228,-71.297,63.0,3.4,Coquimbo,"https://www.google.com/maps?q=-30.228,-71.297",60–100 km,Leve
2025-08-24 08:41:563 km al NO de La Higuera,2025-08-24 12:41:56,-29.487,-71.218,46.0,3.1,Coquimbo,"https://www.google.com/maps?q=-29.487,-71.218",30–60 km,Leve
2025-08-24 08:05:0253 km al SO de Mina Collahuasi,2025-08-24 12:05:02,-21.128,-69.058,110.0,2.8,Tarapacá,"https://www.google.com/maps?q=-21.128,-69.058",100–200 km,Leve
2025-08-24 06:27:0446 km al NE de Calama,2025-08-24 10:27:04,-22.153,-68.648,113.0,3.1,Antofagasta,"https://www.google.com/maps?q=-22.153,-68.648",100–200 km,Leve
2025-08-24 04:51:3360 km al SE de Socaire,2025-08-24 08:51:33,-24.089,-67.672,269.0,3.0,Antofagasta,"https://www.google.com/maps?q=-24.089,-67.672",200–500 km,Leve
2025-08-24 04:07:2717 km al S de Iquique,2025-08-24 08:07:27,-20.366,-70.187,48.0,3.3,Tarapacá,"https://www.google.com/maps?q=-20.366,-70.187",30–60 km,Leve
2025-08-24 03:43:3871 km al O de San Antonio de los Cobres,2025-08-24 07:43:38,-24.174,-67.016,240.0,2.8,Antofagasta,"https://www.google.com/maps?q=-24.174,-67.016",200–500 km,Leve
2025-08-24 03:10:4446 km al S de Mendoza,2025-08-24 07:10:44,-33.276,-68.984,6.0,2.7,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.276,-68.984",<10 km,Leve
2025-08-24 03:02:5131 km al SE de San Pedro de Atacama,2025-08-24 07:02:51,-23.062,-67.941,163.0,3.9,Antofagasta,"https://www.google.com/maps?q=-23.062,-67.941",100–200 km,Moderado
2025-08-24 03:01:4783 km al E de Socaire,2025-08-24 07:01:47,-23.782,-67.105,233.0,3.6,Antofagasta,"https://www.google.com/maps?q=-23.782,-67.105",200–500 km,Moderado
2025-08-24 00:54:5536 km al NO de Mina La Escondida,2025-08-24 04:54:55,-23.973,-69.2,89.0,2.9,Antofagasta,"https://www.google.com/maps?q=-23.973,-69.2",60–100 km,Leve
2025-08-24 00:40:0859 km al SO de OllagÃ¼e,2025-08-24 04:40:08,-21.656,-68.578,125.0,2.6,Antofagasta,"https://www.google.com/maps?q=-21.656,-68.578",100–200 km,Leve
2025-08-24 00:15:2415 km al S de CamiÃ±a,2025-08-24 04:15:24,-19.444,-69.433,93.0,3.5,Tarapacá,"https://www.google.com/maps?q=-19.444,-69.433",60–100 km,Leve
2025-08-23 23:44:1018 km al SO de CamiÃ±a,2025-08-24 03:44:10,-19.444,-69.526,91.0,4.7,Tarapacá,"https://www.google.com/maps?q=-19.444,-69.526",60–100 km,Moderado
2025-08-23 23:11:41138 km al O de ValparaÃ­so,2025-08-24 03:11:41,-32.986,-73.092,20.0,2.5,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-32.986,-73.092",10–30 km,Leve
2025-08-23 22:39:243 km al E de Termas del Flaco,2025-08-24 02:39:24,-34.97,-70.406,5.0,2.7,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.97,-70.406",<10 km,Leve
2025-08-23 21:52:3741 km al O de La Serena,2025-08-24 01:52:37,-29.759,-71.646,36.0,2.5,Coquimbo,"https://www.google.com/maps?q=-29.759,-71.646",30–60 km,Leve
2025-08-23 21:28:4025 km al NE de Mina La Escondida,2025-08-24 01:28:40,-24.169,-68.841,107.0,3.6,Antofagasta,"https://www.google.com/maps?q=-24.169,-68.841",100–200 km,Moderado
2025-08-23 20:34:1843 km al SO de Tocopilla,2025-08-24 00:34:18,-22.375,-70.492,20.0,4.0,Antofagasta,"https://www.google.com/maps?q=-22.375,-70.492",10–30 km,Moderado
2025-08-23 20:17:0021 km al NO de Patache,2025-08-24 00:17:00,-20.67,-70.334,29.0,2.5,Tarapacá,"https://www.google.com/maps?q=-20.67,-70.334",10–30 km,Leve
2025-08-23 20:09:2969 km al E de Alto del Carmen,2025-08-24 00:09:29,-28.959,-69.818,114.0,3.9,Atacama,"https://www.google.com/maps?q=-28.959,-69.818",100–200 km,Moderado
2025-08-23 19:49:1933 km al S de Mina Collahuasi,2025-08-23 23:49:19,-21.12,-68.684,111.0,2.5,Tarapacá,"https://www.google.com/maps?q=-21.12,-68.684",100–200 km,Leve
2025-08-23 16:43:2730 km al SE de Mina Collahuasi,2025-08-23 20:43:27,-20.988,-68.425,151.0,2.8,Tarapacá,"https://www.google.com/maps?q=-20.988,-68.425",100–200 km,Leve
2025-08-23 16:16:3754 km al S de Mina Collahuasi,2025-08-23 20:16:37,-21.28,-68.843,116.0,2.7,Tarapacá,"https://www.google.com/maps?q=-21.28,-68.843",100–200 km,Leve
2025-08-23 14:12:1651 km al SO de OllagÃ¼e,2025-08-23 18:12:16,-21.637,-68.48,136.0,2.9,Antofagasta,"https://www.google.com/maps?q=-21.637,-68.48",100–200 km,Leve
2025-08-23 13:53:5979 km al O de Patache,2025-08-23 17:53:59,-20.625,-70.94,7.0,2.7,Tarapacá,"https://www.google.com/maps?q=-20.625,-70.94",<10 km,Leve
2025-08-23 11:12:3869 km al N de Calama,2025-08-23 15:12:38,-21.881,-68.707,103.0,2.5,Antofagasta,"https://www.google.com/maps?q=-21.881,-68.707",100–200 km,Leve
2025-08-23 10:44:3722 km al N de Punta de Choros,2025-08-23 14:44:37,-29.054,-71.526,37.0,2.6,Atacama,"https://www.google.com/maps?q=-29.054,-71.526",30–60 km,Leve
2025-08-23 09:38:1317 km al S de Melipilla,2025-08-23 13:38:13,-33.84,-71.226,65.0,3.3,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.84,-71.226",60–100 km,Leve
2025-08-23 08:50:56125 km al O de El Tabo,2025-08-23 12:50:56,-33.168,-72.968,27.0,2.8,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.168,-72.968",10–30 km,Leve
